date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
2026-04-02, 15:14:06	1500 Hz	21 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:14:08	1500 Hz	21 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:14:10	1500 Hz	21 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:14:12	1500 Hz	21 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:14:14	1500 Hz	20 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:14:16	1500 Hz	20 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:14:18	1500 Hz	21 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:14:20	1500 Hz	21 W	6,3E-5 mbar	7,5E-4 mbar
2026-04-02, 15:14:22	1500 Hz	21 W	6,2E-5 mbar	7,5E-4 mbar
2026-04-02, 15:14:24	1500 Hz	21 W	6,2E-5 mbar	7,5E-4 mbar
2026-04-02, 15:14:26	1500 Hz	20 W	6,2E-5 mbar	7E-4 mbar
2026-04-02, 15:14:28	1500 Hz	20 W	6,2E-5 mbar	7E-4 mbar
2026-04-02, 15:14:30	1500 Hz	21 W	6,2E-5 mbar	7E-4 mbar
2026-04-02, 15:14:32	1500 Hz	21 W	6,2E-5 mbar	7E-4 mbar
2026-04-02, 15:14:34	1500 Hz	21 W	6,2E-5 mbar	7E-4 mbar
2026-04-02, 15:14:36	1500 Hz	20 W	6,2E-5 mbar	7E-4 mbar
2026-04-02, 15:14:38	1500 Hz	20 W	6,1E-5 mbar	7E-4 mbar
2026-04-02, 15:14:40	1500 Hz	21 W	6,1E-5 mbar	7E-4 mbar
2026-04-02, 15:14:42	1500 Hz	21 W	6,1E-5 mbar	7E-4 mbar
2026-04-02, 15:14:44	1500 Hz	20 W	6,1E-5 mbar	7E-4 mbar
2026-04-02, 15:14:46	1500 Hz	21 W	6,1E-5 mbar	7E-4 mbar
2026-04-02, 15:14:48	1500 Hz	20 W	6,1E-5 mbar	7E-4 mbar
2026-04-02, 15:14:50	1500 Hz	20 W	6E-5 mbar	7E-4 mbar
2026-04-02, 15:14:52	1500 Hz	20 W	6E-5 mbar	7E-4 mbar
2026-04-02, 15:14:54	1500 Hz	21 W	6E-5 mbar	7E-4 mbar
2026-04-02, 15:14:56	1500 Hz	21 W	6E-5 mbar	7E-4 mbar
2026-04-02, 15:14:58	1500 Hz	21 W	6E-5 mbar	7E-4 mbar
2026-04-02, 15:15:00	1500 Hz	20 W	6E-5 mbar	7E-4 mbar
2026-04-02, 15:15:02	1500 Hz	20 W	6E-5 mbar	7E-4 mbar
2026-04-02, 15:15:04	1500 Hz	20 W	6E-5 mbar	7E-4 mbar
2026-04-02, 15:15:06	1500 Hz	21 W	6E-5 mbar	7E-4 mbar
2026-04-02, 15:15:08	1500 Hz	21 W	6E-5 mbar	7E-4 mbar
2026-04-02, 15:15:10	1500 Hz	20 W	5,9E-5 mbar	6,5E-4 mbar
2026-04-02, 15:15:12	1500 Hz	20 W	5,9E-5 mbar	7E-4 mbar
2026-04-02, 15:15:14	1500 Hz	20 W	5,9E-5 mbar	6,5E-4 mbar
2026-04-02, 15:15:16	1500 Hz	20 W	5,9E-5 mbar	6E-4 mbar
2026-04-02, 15:15:18	1500 Hz	20 W	5,9E-5 mbar	6E-4 mbar
2026-04-02, 15:15:20	1500 Hz	21 W	5,9E-5 mbar	6E-4 mbar
2026-04-02, 15:15:22	1500 Hz	20 W	5,9E-5 mbar	7E-4 mbar
2026-04-02, 15:15:24	1500 Hz	20 W	5,9E-5 mbar	7E-4 mbar
2026-04-02, 15:15:26	1500 Hz	20 W	5,9E-5 mbar	7E-4 mbar
2026-04-02, 15:15:28	1500 Hz	20 W	5,9E-5 mbar	7E-4 mbar
2026-04-02, 15:15:30	1500 Hz	21 W	5,9E-5 mbar	7E-4 mbar
2026-04-02, 15:15:32	1500 Hz	20 W	5,9E-5 mbar	7E-4 mbar
2026-04-02, 15:15:34	1500 Hz	21 W	5,9E-5 mbar	7E-4 mbar
2026-04-02, 15:15:36	1500 Hz	20 W	5,9E-5 mbar	7E-4 mbar
2026-04-02, 15:15:38	1500 Hz	20 W	5,9E-5 mbar	7E-4 mbar
2026-04-02, 15:15:40	1500 Hz	20 W	5,9E-5 mbar	7E-4 mbar
2026-04-02, 15:15:42	1500 Hz	20 W	5,9E-5 mbar	6,5E-4 mbar
2026-04-02, 15:15:44	1500 Hz	20 W	5,9E-5 mbar	7E-4 mbar
2026-04-02, 15:15:46	1500 Hz	20 W	5,9E-5 mbar	7E-4 mbar
2026-04-02, 15:15:48	1500 Hz	20 W	5,8E-5 mbar	7E-4 mbar
2026-04-02, 15:15:50	1500 Hz	19 W	5,8E-5 mbar	6,5E-4 mbar
2026-04-02, 15:15:52	1500 Hz	20 W	5,8E-5 mbar	6E-4 mbar
2026-04-02, 15:15:54	1500 Hz	20 W	5,7E-5 mbar	6E-4 mbar
2026-04-02, 15:15:56	1500 Hz	21 W	5,7E-5 mbar	6E-4 mbar
2026-04-02, 15:15:58	1500 Hz	20 W	5,7E-5 mbar	6E-4 mbar
2026-04-02, 15:16:00	1500 Hz	19 W	5,7E-5 mbar	6E-4 mbar
2026-04-02, 15:16:02	1500 Hz	19 W	5,7E-5 mbar	6E-4 mbar
2026-04-02, 15:16:04	1500 Hz	20 W	5,7E-5 mbar	6E-4 mbar
2026-04-02, 15:16:06	1500 Hz	20 W	5,7E-5 mbar	6E-4 mbar
2026-04-02, 15:16:08	1500 Hz	20 W	5,6E-5 mbar	6E-4 mbar
2026-04-02, 15:16:10	1500 Hz	20 W	5,6E-5 mbar	6E-4 mbar
2026-04-02, 15:16:12	1500 Hz	19 W	5,6E-5 mbar	6E-4 mbar
2026-04-02, 15:16:14	1500 Hz	19 W	5,6E-5 mbar	6E-4 mbar
2026-04-02, 15:16:16	1500 Hz	19 W	5,6E-5 mbar	6E-4 mbar
2026-04-02, 15:16:18	1500 Hz	20 W	5,6E-5 mbar	6E-4 mbar
2026-04-02, 15:16:20	1500 Hz	20 W	5,5E-5 mbar	6E-4 mbar
2026-04-02, 15:16:22	1500 Hz	19 W	5,5E-5 mbar	6E-4 mbar
2026-04-02, 15:16:24	1500 Hz	19 W	5,5E-5 mbar	6E-4 mbar
2026-04-02, 15:16:26	1500 Hz	19 W	5,5E-5 mbar	6E-4 mbar
2026-04-02, 15:16:28	1500 Hz	20 W	5,4E-5 mbar	5,5E-4 mbar
2026-04-02, 15:16:30	1500 Hz	20 W	5,4E-5 mbar	5,5E-4 mbar
2026-04-02, 15:16:32	1500 Hz	20 W	5,4E-5 mbar	5,5E-4 mbar
2026-04-02, 15:16:34	1500 Hz	19 W	5,3E-5 mbar	5E-4 mbar
2026-04-02, 15:16:36	1500 Hz	19 W	5,3E-5 mbar	5E-4 mbar
2026-04-02, 15:16:38	1500 Hz	19 W	5,3E-5 mbar	5E-4 mbar
2026-04-02, 15:16:40	1500 Hz	20 W	5,3E-5 mbar	5E-4 mbar
2026-04-02, 15:16:42	1500 Hz	20 W	5,2E-5 mbar	5E-4 mbar
2026-04-02, 15:16:44	1500 Hz	20 W	5,2E-5 mbar	5E-4 mbar
2026-04-02, 15:16:46	1500 Hz	19 W	5,2E-5 mbar	5E-4 mbar
2026-04-02, 15:16:48	1500 Hz	19 W	5,2E-5 mbar	5E-4 mbar
2026-04-02, 15:16:50	1500 Hz	20 W	5,1E-5 mbar	5E-4 mbar
2026-04-02, 15:16:52	1500 Hz	19 W	5,1E-5 mbar	5E-4 mbar
2026-04-02, 15:16:54	1500 Hz	19 W	5,1E-5 mbar	5E-4 mbar
2026-04-02, 15:16:56	1500 Hz	19 W	5,1E-5 mbar	5E-4 mbar
2026-04-02, 15:16:58	1500 Hz	19 W	5,1E-5 mbar	5E-4 mbar
2026-04-02, 15:17:00	1500 Hz	19 W	5,1E-5 mbar	5E-4 mbar
2026-04-02, 15:17:02	1500 Hz	19 W	5,1E-5 mbar	5E-4 mbar
2026-04-02, 15:17:04	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:06	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:08	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:10	1500 Hz	18 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:12	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:14	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:16	1500 Hz	20 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:18	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:20	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:22	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:24	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:26	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:28	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:30	1500 Hz	20 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:32	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:34	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:36	1500 Hz	18 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:38	1500 Hz	18 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:40	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:42	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:44	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:46	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:48	1500 Hz	19 W	5E-5 mbar	5E-4 mbar
2026-04-02, 15:17:50	1500 Hz	19 W	4,9E-5 mbar	5E-4 mbar
2026-04-02, 15:17:52	1500 Hz	19 W	4,8E-5 mbar	5E-4 mbar
2026-04-02, 15:17:54	1500 Hz	19 W	4,7E-5 mbar	5E-4 mbar
2026-04-02, 15:17:56	1500 Hz	18 W	4,7E-5 mbar	5E-4 mbar
2026-04-02, 15:17:58	1500 Hz	18 W	4,7E-5 mbar	4,5E-4 mbar
2026-04-02, 15:18:00	1500 Hz	18 W	4,7E-5 mbar	4,5E-4 mbar
2026-04-02, 15:18:02	1500 Hz	18 W	4,7E-5 mbar	4E-4 mbar
2026-04-02, 15:18:04	1500 Hz	19 W	4,6E-5 mbar	4E-4 mbar
2026-04-02, 15:18:06	1500 Hz	19 W	4,6E-5 mbar	4E-4 mbar
2026-04-02, 15:18:08	1500 Hz	19 W	4,6E-5 mbar	4E-4 mbar
2026-04-02, 15:18:10	1500 Hz	18 W	4,6E-5 mbar	4E-4 mbar
2026-04-02, 15:18:12	1500 Hz	18 W	4,6E-5 mbar	4E-4 mbar
2026-04-02, 15:18:14	1500 Hz	19 W	4,6E-5 mbar	4E-4 mbar
2026-04-02, 15:18:16	1500 Hz	18 W	4,6E-5 mbar	4E-4 mbar
2026-04-02, 15:18:18	1500 Hz	19 W	4,6E-5 mbar	4E-4 mbar
2026-04-02, 15:18:20	1500 Hz	18 W	4,6E-5 mbar	4E-4 mbar
2026-04-02, 15:18:22	1500 Hz	18 W	4,6E-5 mbar	4E-4 mbar
2026-04-02, 15:18:24	1500 Hz	18 W	4,6E-5 mbar	4E-4 mbar
2026-04-02, 15:18:26	1500 Hz	18 W	4,5E-5 mbar	4E-4 mbar
2026-04-02, 15:18:28	1500 Hz	19 W	4,5E-5 mbar	4E-4 mbar
2026-04-02, 15:18:30	1500 Hz	19 W	4,4E-5 mbar	4E-4 mbar
2026-04-02, 15:18:32	1500 Hz	18 W	4,4E-5 mbar	4E-4 mbar
2026-04-02, 15:18:34	1500 Hz	18 W	4,4E-5 mbar	4E-4 mbar
2026-04-02, 15:18:36	1500 Hz	18 W	4,4E-5 mbar	4E-4 mbar
2026-04-02, 15:18:38	1500 Hz	18 W	4,4E-5 mbar	4E-4 mbar
2026-04-02, 15:18:40	1500 Hz	19 W	4,4E-5 mbar	4E-4 mbar
2026-04-02, 15:18:42	1500 Hz	19 W	4,4E-5 mbar	4E-4 mbar
2026-04-02, 15:18:44	1500 Hz	19 W	4,4E-5 mbar	4E-4 mbar
2026-04-02, 15:18:46	1500 Hz	18 W	4,4E-5 mbar	4E-4 mbar
2026-04-02, 15:18:48	1500 Hz	18 W	4,4E-5 mbar	4E-4 mbar
2026-04-02, 15:18:50	1500 Hz	18 W	4,4E-5 mbar	4E-4 mbar
2026-04-02, 15:18:52	1500 Hz	19 W	4,3E-5 mbar	4E-4 mbar
2026-04-02, 15:18:54	1500 Hz	19 W	4,3E-5 mbar	4E-4 mbar
2026-04-02, 15:18:56	1500 Hz	19 W	4,3E-5 mbar	4E-4 mbar
2026-04-02, 15:18:58	1500 Hz	18 W	4,3E-5 mbar	4E-4 mbar
2026-04-02, 15:19:00	1500 Hz	18 W	4,3E-5 mbar	4E-4 mbar
2026-04-02, 15:19:02	1500 Hz	18 W	4,3E-5 mbar	4E-4 mbar
2026-04-02, 15:19:04	1500 Hz	18 W	4,3E-5 mbar	4E-4 mbar
2026-04-02, 15:19:06	1500 Hz	19 W	4,3E-5 mbar	4E-4 mbar
2026-04-02, 15:19:08	1500 Hz	19 W	4,3E-5 mbar	4E-4 mbar
2026-04-02, 15:19:10	1500 Hz	19 W	4,3E-5 mbar	4E-4 mbar
2026-04-02, 15:19:12	1500 Hz	18 W	4,3E-5 mbar	4E-4 mbar
2026-04-02, 15:19:14	1500 Hz	18 W	4,3E-5 mbar	4E-4 mbar
2026-04-02, 15:19:16	1500 Hz	18 W	4,3E-5 mbar	4E-4 mbar
2026-04-02, 15:19:18	1500 Hz	19 W	4,3E-5 mbar	4E-4 mbar
2026-04-02, 15:19:20	1500 Hz	18 W	4,2E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:22	1500 Hz	18 W	4,2E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:24	1500 Hz	18 W	4,2E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:26	1500 Hz	18 W	4,2E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:28	1500 Hz	18 W	4,2E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:30	1500 Hz	19 W	4,2E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:32	1500 Hz	19 W	4,2E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:34	1500 Hz	18 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:36	1500 Hz	18 W	4,2E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:38	1500 Hz	18 W	4,2E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:40	1500 Hz	18 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:42	1500 Hz	19 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:44	1500 Hz	18 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:46	1500 Hz	19 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:48	1500 Hz	18 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:50	1500 Hz	18 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:52	1500 Hz	18 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:54	1500 Hz	18 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:56	1500 Hz	19 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 15:19:58	1500 Hz	18 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 15:20:00	1500 Hz	18 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 15:20:02	1500 Hz	18 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 15:20:04	1500 Hz	18 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 15:20:06	1500 Hz	18 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 15:20:08	1500 Hz	19 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 15:20:10	1500 Hz	18 W	4E-5 mbar	3,5E-4 mbar
2026-04-02, 15:20:12	1500 Hz	18 W	4E-5 mbar	3,5E-4 mbar
2026-04-02, 15:20:14	1500 Hz	18 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:16	1500 Hz	18 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:18	1500 Hz	18 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:20	1500 Hz	19 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:22	1500 Hz	18 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:24	1500 Hz	18 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:26	1500 Hz	18 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:28	1500 Hz	17 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:30	1500 Hz	18 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:32	1500 Hz	18 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:34	1500 Hz	18 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:36	1500 Hz	18 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:38	1500 Hz	17 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:40	1500 Hz	18 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:42	1500 Hz	18 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:44	1500 Hz	18 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:46	1500 Hz	18 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:48	1500 Hz	18 W	4E-5 mbar	3E-4 mbar
2026-04-02, 15:20:50	1500 Hz	18 W	3,9E-5 mbar	3E-4 mbar
2026-04-02, 15:20:52	1500 Hz	17 W	3,9E-5 mbar	3E-4 mbar
2026-04-02, 15:20:54	1500 Hz	18 W	3,9E-5 mbar	3E-4 mbar
2026-04-02, 15:20:56	1500 Hz	18 W	3,9E-5 mbar	3E-4 mbar
2026-04-02, 15:20:58	1500 Hz	18 W	3,9E-5 mbar	3E-4 mbar
2026-04-02, 15:21:00	1500 Hz	18 W	3,9E-5 mbar	3E-4 mbar
2026-04-02, 15:21:02	1500 Hz	17 W	3,9E-5 mbar	3E-4 mbar
2026-04-02, 15:21:04	1500 Hz	18 W	3,9E-5 mbar	3E-4 mbar
2026-04-02, 15:21:06	1500 Hz	18 W	3,9E-5 mbar	3E-4 mbar
2026-04-02, 15:21:08	1500 Hz	18 W	3,9E-5 mbar	3E-4 mbar
2026-04-02, 15:21:10	1500 Hz	18 W	3,9E-5 mbar	3E-4 mbar
2026-04-02, 15:21:12	1500 Hz	18 W	3,9E-5 mbar	3E-4 mbar
2026-04-02, 15:21:14	1500 Hz	17 W	3,9E-5 mbar	3E-4 mbar
2026-04-02, 15:21:16	1500 Hz	17 W	3,9E-5 mbar	3E-4 mbar
2026-04-02, 15:21:18	1500 Hz	18 W	3,8E-5 mbar	3E-4 mbar
2026-04-02, 15:21:20	1500 Hz	18 W	3,8E-5 mbar	3E-4 mbar
2026-04-02, 15:21:22	1500 Hz	18 W	3,8E-5 mbar	3E-4 mbar
2026-04-02, 15:21:24	1500 Hz	18 W	3,8E-5 mbar	3E-4 mbar
2026-04-02, 15:21:26	1500 Hz	18 W	3,8E-5 mbar	3E-4 mbar
2026-04-02, 15:21:28	1500 Hz	17 W	3,8E-5 mbar	3E-4 mbar
2026-04-02, 15:21:30	1500 Hz	17 W	3,7E-5 mbar	3E-4 mbar
2026-04-02, 15:21:32	1500 Hz	18 W	3,7E-5 mbar	3E-4 mbar
2026-04-02, 15:21:34	1500 Hz	18 W	3,6E-5 mbar	3E-4 mbar
2026-04-02, 15:21:36	1500 Hz	17 W	3,5E-5 mbar	3E-4 mbar
2026-04-02, 15:21:38	1500 Hz	17 W	3,5E-5 mbar	3E-4 mbar
2026-04-02, 15:21:40	1500 Hz	17 W	3,5E-5 mbar	3E-4 mbar
2026-04-02, 15:21:42	1500 Hz	17 W	3,5E-5 mbar	3E-4 mbar
2026-04-02, 15:21:44	1500 Hz	18 W	3,4E-5 mbar	3E-4 mbar
2026-04-02, 15:21:46	1500 Hz	18 W	3,4E-5 mbar	3E-4 mbar
2026-04-02, 15:21:48	1500 Hz	17 W	3,4E-5 mbar	3E-4 mbar
2026-04-02, 15:21:50	1500 Hz	17 W	3,4E-5 mbar	3E-4 mbar
2026-04-02, 15:21:52	1500 Hz	17 W	3,4E-5 mbar	3E-4 mbar
2026-04-02, 15:21:54	1500 Hz	17 W	3,3E-5 mbar	2E-4 mbar
2026-04-02, 15:21:56	1500 Hz	18 W	3,3E-5 mbar	2E-4 mbar
2026-04-02, 15:21:58	1500 Hz	18 W	3,3E-5 mbar	2E-4 mbar
2026-04-02, 15:22:00	1500 Hz	17 W	3,3E-5 mbar	2E-4 mbar
2026-04-02, 15:22:02	1500 Hz	17 W	3,3E-5 mbar	2E-4 mbar
2026-04-02, 15:22:04	1500 Hz	17 W	3,3E-5 mbar	2E-4 mbar
2026-04-02, 15:22:06	1500 Hz	17 W	3,3E-5 mbar	2E-4 mbar
2026-04-02, 15:22:08	1500 Hz	18 W	3,3E-5 mbar	2E-4 mbar
2026-04-02, 15:22:10	1500 Hz	18 W	3,3E-5 mbar	2,5E-4 mbar
2026-04-02, 15:22:12	1500 Hz	17 W	3,3E-5 mbar	2,5E-4 mbar
2026-04-02, 15:22:14	1500 Hz	17 W	3,3E-5 mbar	2,5E-4 mbar
2026-04-02, 15:22:16	1500 Hz	17 W	3,3E-5 mbar	2,5E-4 mbar
2026-04-02, 15:22:18	1500 Hz	17 W	3,2E-5 mbar	2,5E-4 mbar
2026-04-02, 15:22:20	1500 Hz	18 W	3,2E-5 mbar	2,5E-4 mbar
2026-04-02, 15:22:22	1500 Hz	18 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:24	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:26	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:28	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:30	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:32	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:34	1500 Hz	18 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:36	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:38	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:40	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:42	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:44	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:46	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:48	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:50	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:52	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:54	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:56	1500 Hz	18 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:22:58	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:23:00	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:23:02	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:23:04	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:23:06	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:23:08	1500 Hz	17 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 15:23:10	1500 Hz	18 W	3,1E-5 mbar	2E-4 mbar
2026-04-02, 15:23:12	1500 Hz	17 W	3,1E-5 mbar	2E-4 mbar
2026-04-02, 15:23:14	1500 Hz	18 W	3,1E-5 mbar	2E-4 mbar
2026-04-02, 15:23:16	1500 Hz	17 W	3,1E-5 mbar	2E-4 mbar
2026-04-02, 15:23:18	1500 Hz	17 W	3,1E-5 mbar	2E-4 mbar
2026-04-02, 15:23:20	1500 Hz	17 W	3E-5 mbar	2E-4 mbar
2026-04-02, 15:23:22	1500 Hz	17 W	3E-5 mbar	2E-4 mbar
2026-04-02, 15:23:24	1500 Hz	17 W	2,9E-5 mbar	2E-4 mbar
2026-04-02, 15:23:26	1500 Hz	17 W	2,9E-5 mbar	2E-4 mbar
2026-04-02, 15:23:28	1500 Hz	17 W	2,8E-5 mbar	2E-4 mbar
2026-04-02, 15:23:30	1500 Hz	16 W	2,8E-5 mbar	2E-4 mbar
2026-04-02, 15:23:32	1500 Hz	17 W	2,8E-5 mbar	2E-4 mbar
2026-04-02, 15:23:34	1500 Hz	17 W	2,8E-5 mbar	2E-4 mbar
2026-04-02, 15:23:36	1500 Hz	17 W	2,8E-5 mbar	2E-4 mbar
2026-04-02, 15:23:38	1500 Hz	16 W	2,8E-5 mbar	2E-4 mbar
2026-04-02, 15:23:40	1500 Hz	16 W	2,7E-5 mbar	2E-4 mbar
2026-04-02, 15:23:42	1500 Hz	16 W	2,7E-5 mbar	2E-4 mbar
2026-04-02, 15:23:44	1500 Hz	17 W	2,7E-5 mbar	2E-4 mbar
2026-04-02, 15:23:46	1500 Hz	17 W	2,7E-5 mbar	2E-4 mbar
2026-04-02, 15:23:48	1500 Hz	16 W	2,6E-5 mbar	2E-4 mbar
2026-04-02, 15:23:50	1500 Hz	17 W	2,6E-5 mbar	2E-4 mbar
2026-04-02, 15:23:52	1500 Hz	16 W	2,6E-5 mbar	2E-4 mbar
2026-04-02, 15:23:54	1500 Hz	17 W	2,6E-5 mbar	2E-4 mbar
2026-04-02, 15:23:56	1500 Hz	16 W	2,5E-5 mbar	2E-4 mbar
2026-04-02, 15:23:58	1500 Hz	17 W	2,5E-5 mbar	2E-4 mbar
2026-04-02, 15:24:00	1500 Hz	17 W	2,5E-5 mbar	2E-4 mbar
2026-04-02, 15:24:02	1500 Hz	17 W	2,5E-5 mbar	2E-4 mbar
2026-04-02, 15:24:04	1500 Hz	16 W	2,5E-5 mbar	2E-4 mbar
2026-04-02, 15:24:06	1500 Hz	17 W	2,5E-5 mbar	2E-4 mbar
2026-04-02, 15:24:08	1500 Hz	17 W	2,5E-5 mbar	2E-4 mbar
2026-04-02, 15:24:10	1500 Hz	17 W	2,4E-5 mbar	2E-4 mbar
2026-04-02, 15:24:12	1500 Hz	17 W	2,5E-5 mbar	2E-4 mbar
2026-04-02, 15:24:14	1500 Hz	16 W	2,5E-5 mbar	2E-4 mbar
2026-04-02, 15:24:16	1500 Hz	16 W	2,4E-5 mbar	2E-4 mbar
2026-04-02, 15:24:18	1500 Hz	16 W	2,5E-5 mbar	2E-4 mbar
2026-04-02, 15:24:20	1500 Hz	16 W	2,4E-5 mbar	1,5E-4 mbar
2026-04-02, 15:24:22	1500 Hz	17 W	2,3E-5 mbar	1,5E-4 mbar
2026-04-02, 15:24:24	1500 Hz	17 W	2,3E-5 mbar	1,5E-4 mbar
